internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,action_date,generated_internal_id
278265554,15F06722F0001110,GUIDEHOUSE INC.,2022-08-01,2026-07-31,27743151.62,,CONT_AWD_15F06722F0001110_1549_15F06722D0000423_1549
280452208,36C77620C0025,3M COMPANY,2020-04-09,2021-04-08,27318600.75,,CONT_AWD_36C77620C0025_3600_-NONE-_-NONE-
310808255,N6274223F9920,BLACK CONSTRUCTION-TUTOR PERINI JV,2022-10-24,2025-02-19,26243246.0,,CONT_AWD_N6274223F9920_9700_N6274221D1323_9700
280453190,36C77622C0154,"DAX/GBAB JV 3, LLC",2022-09-27,2024-10-21,25909738.8,,CONT_AWD_36C77622C0154_3600_-NONE-_-NONE-
310061281,N0024402C0038,BAE SYSTEMS TECHNICAL SERVICES,2002-08-07,2006-09-30,25382807.78,,CONT_AWD_N0024402C0038_9700_-NONE-_-NONE-
291045347,693JF722F00117N,"TOTE SERVICES, LLC",2022-09-28,2026-09-30,25194000.0,,CONT_AWD_693JF722F00117N_6938_693JF721G000001_6938
291528486,75FCMC21F0001,DELOITTE CONSULTING LLP,2021-09-13,2026-09-12,25069170.83,,CONT_AWD_75FCMC21F0001_7530_75FCMC19D0085_7530
298521530,FA857124F0077,"TYONEK TECHNICAL SERVICES, LLC",2024-07-07,2025-07-06,23361019.92,,CONT_AWD_FA857124F0077_9700_FA857122D0008_9700
279968407,36C10B19N10280017,VETERANS EZ INFO INC.,2019-09-16,2024-03-15,23126294.84,,CONT_AWD_36C10B19N10280017_3600_VA11816D1028_3600
274804010,0155,"LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",2002-03-15,2004-07-28,22383298.56,,CONT_AWD_0155_9700_DAAB0798DH503_9700
298558663,FA862917F0903,"L3 TECHNOLOGIES, INC.",2017-07-07,2021-11-19,21274311.6,,CONT_AWD_FA862917F0903_9700_FA862917D5001_9700
292036426,89303225FEM400023,"NAVARRO RESEARCH AND ENGINEERING, INC.",2025-04-01,2027-03-31,20894897.21,,CONT_AWD_89303225FEM400023_8900_89303321DEM000063_8900
306337160,H9240121F0049,BARBARICUM LLC,2021-03-07,2026-03-06,20884976.26,,CONT_AWD_H9240121F0049_9700_H9240121D0001_9700
310484188,N3319122F4028,VECTRUS SYSTEMS LLC,2021-12-01,2022-11-30,20794114.88,,CONT_AWD_N3319122F4028_9700_N6247020D0010_9700
298616482,FA882310C0002,LOCKHEED MARTIN CORPORATION,2010-06-30,2013-01-31,19563758.04,,CONT_AWD_FA882310C0002_9700_-NONE-_-NONE-
347657621,VA24017E0009,MCKESSON CORPORATION,2016-08-01,2016-08-31,19152944.15,,CONT_AWD_VA24017E0009_3600_VA797P12D0001_3600
309511106,N0002421F8089,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,2021-06-15,2023-09-30,19061381.0,,CONT_AWD_N0002421F8089_9700_N0002413D6400_9700
343696803,TMHQ13P0150,SUNSHINE MINTING INC,2013-01-29,2013-01-31,18971259.91,,CONT_AWD_TMHQ13P0150_2044_-NONE-_-NONE-
296162016,DJBPCCRNP10158,"THE GEO GROUP, INC.",2015-10-01,2016-03-31,18889576.2,,CONT_AWD_DJBPCCRNP10158_1540_DJB1PC013_1540
309779831,N0016724F0054,"SEEMANN COMPOSITES, LLC",2023-12-22,2027-02-04,18867694.44,,CONT_AWD_N0016724F0054_9700_N0016721D0010_9700
309317308,M6785420F3005,"KATMAI TECHNICAL SERVICES, LLC",2019-12-04,2022-05-04,18666036.94,,CONT_AWD_M6785420F3005_9700_N0017819D7947_9700
272637529,0006,TEXTRON SYSTEMS CORPORATION,2014-07-07,2016-07-31,18535547.73,,CONT_AWD_0006_9700_H9222212D0008_9700
272800056,0008,"REFINERY ASSOCIATES OF TEXAS, INC.",2015-10-23,2015-12-07,18524998.8,,CONT_AWD_0008_9700_SPE60015D0484_9700
295292151,DACA9001C0075,FEDERAL REPUBLIC OF GERMANY,2001-09-14,2011-12-31,18031036.15,,CONT_AWD_DACA9001C0075_9700_-NONE-_-NONE-
343264638,SPRTA117F0531,RTX CORPORATION,2017-08-22,2020-07-31,17958001.72,,CONT_AWD_SPRTA117F0531_9700_SPE4AX16D9476_9700
291387706,72011422C00001,"ARD, INC.",2022-07-05,2025-02-13,17700161.49,,CONT_AWD_72011422C00001_7200_-NONE-_-NONE-
277752709,140D0422F0758,"AFFIGENT, LLC",2022-08-31,2027-03-31,17630201.65,,CONT_AWD_140D0422F0758_1406_NNG15SC59B_8000
311232369,N6945019F1000,"EMR, INC.",2018-11-16,2022-01-17,17359958.35,,CONT_AWD_N6945019F1000_9700_N6945017D0507_9700
272187110,0002,"KBR FEDERAL SERVICES, LLC",2007-07-12,2009-05-29,17244124.0,,CONT_AWD_0002_9700_FA300207D0007_9700
291651242,75N98023F00280,PARAGON SYSTEMS INC,2023-09-01,2024-02-29,17186166.35,,CONT_AWD_75N98023F00280_7529_47QSWA20D0010_4732
273493909,00275200306C0005275023342,WAYNE STATE UNIVERSITY,2003-06-15,2013-01-31,16860675.0,,CONT_AWD_00275200306C0005275023342_7529_275023342_7529
297890144,FA251823F0011,DELTA SOLUTIONS & STRATEGIES LLC,2023-05-08,2025-11-07,16418510.61,,CONT_AWD_FA251823F0011_9700_47QRAD19D1002_4732
291511906,75D30124C19717,CAS FSE JV II LLC,2024-10-14,2026-11-02,16281950.84,,CONT_AWD_75D30124C19717_7523_-NONE-_-NONE-
274794729,0152,"IAP WORLD SERVICES, INC.",2012-11-27,2013-11-30,16204703.03,,CONT_AWD_0152_9700_N4008009D0512_9700
350234159,W912QR11C0002,"BORO DEVELOPERS, INC.",2010-11-05,2012-08-24,15810450.32,,CONT_AWD_W912QR11C0002_9700_-NONE-_-NONE-
348977018,W50S8P20C0010,V LINE SERVICES L.L.C.,2020-10-30,2024-05-31,15507294.45,,CONT_AWD_W50S8P20C0010_9700_-NONE-_-NONE-
311433744,NNN13D771T,CALIFORNIA INSTITUTE OF TECHNOLOGY,2012-10-01,2019-09-30,15163757.1,,CONT_AWD_NNN13D771T_8000_NNN12AA01C_8000
281083407,47QFLA20F0025,SERCO INC,2019-12-19,2025-07-14,14885003.58,,CONT_AWD_47QFLA20F0025_4732_47QFLA20A0004_4732
343559608,TF02,ATLANTIC COMMTECH CORP,2016-08-01,2021-07-31,14830660.6,,CONT_AWD_TF02_9700_FA873215D0023_9700
273461903,00261200309D261035000,MAYO CLINIC,2003-09-30,2014-09-29,14808279.17,,CONT_AWD_00261200309D261035000_7529_-NONE-_-NONE-
307253790,HQ085422F0036,GEORGIA TECH APPLIED RESEARCH CORP,2022-04-29,2025-08-31,14566392.0,,CONT_AWD_HQ085422F0036_9700_HQ085421D0002_9700
277500270,1284,L3HARRIS TECHNOLOGIES INTEGRATED SYSTEMS L.P.,2011-11-22,2016-11-30,14403559.0,,CONT_AWD_1284_9700_FA862011G4025_9700
274901830,0181,DYNCORP TECHNICAL SERVICES INC,2006-06-12,2011-08-24,14259250.01,,CONT_AWD_0181_9700_F3460197D0422_9700
350198557,W912PL10C0032,HUNTER CONTRACTING CO,2010-08-06,2015-04-10,13603305.63,,CONT_AWD_W912PL10C0032_9700_-NONE-_-NONE-
280012466,36C24219K9009,MCKESSON CORPORATION,2019-08-01,2019-08-31,13460749.74,,CONT_AWD_36C24219K9009_3600_VA797P12D0001_3600
307872145,HT001419F0234,ARLLUK TECHNOLOGY SOLUTIONS LLC,2019-03-08,2021-03-31,13118955.1,,CONT_AWD_HT001419F0234_9700_HT001418D0002_9700
307796313,HSHQDC06F00312,CSRA LLC,2006-09-30,2009-10-29,13036975.45,,CONT_AWD_HSHQDC06F00312_7001_GS35F4381G_4730
348863457,W15QKN22F0081,"GATR TECHNOLOGIES, INC.",2022-08-03,2024-03-05,12613162.41,,CONT_AWD_W15QKN22F0081_9700_W15QKN13D0099_9700
310773937,N6264519F0430,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2019-08-26,2024-09-28,12605389.86,,CONT_AWD_N6264519F0430_9700_GS00Q14OADU414_4732
310035138,N0018923F3016,R3 STRATEGIC SUPPORT GROUP INC,2023-02-23,2026-03-16,12376306.3,,CONT_AWD_N0018923F3016_9700_N0017819D8389_9700
274018767,0060,"JOHNSON CONTROLS GOVERNMENT SYSTEMS, LLC",2005-08-31,2010-09-30,12274713.14,,CONT_AWD_0060_9700_DACA8703D0032_9700
297890563,FA252105C8006,"LEIDOS, INC.",2005-06-29,2011-01-31,12220334.98,,CONT_AWD_FA252105C8006_9700_-NONE-_-NONE-
350272460,W9133L24F3005,"ARCTICOM, LLC",2024-05-01,2025-03-04,12101550.53,,CONT_AWD_W9133L24F3005_9700_W9133L23D3800_9700
341238120,SPE8EL23FW11L,"NOBLE SUPPLY & LOGISTICS, LLC",2023-05-29,2023-08-03,12000000.0,,CONT_AWD_SPE8EL23FW11L_9700_SPE8EJ21D1022_9700
292599790,AG3144D150209,WORLD WIDE TECHNOLOGY LLC,2015-07-22,2017-09-30,11995086.16,,CONT_AWD_AG3144D150209_1205_NNG15SC22B_8000
280369196,36C26121F0302,PLANATE MANAGEMENT GROUP LLC,2021-08-01,2025-03-05,11990865.66,,CONT_AWD_36C26121F0302_3600_GS23F058AA_4732
291627356,75N95023F00001,"AXLE INFORMATICS, LLC",2022-10-11,2023-01-31,11831230.0,,CONT_AWD_75N95023F00001_7529_75N95023D00001_7529
348847120,W15P7T10CD201,GTS INTERNATIONAL LLC,2009-11-16,2010-06-30,11756904.0,,CONT_AWD_W15P7T10CD201_9700_-NONE-_-NONE-
273100809,0014,THE BOEING COMPANY (0674),2009-03-03,2010-03-02,11578655.0,,CONT_AWD_0014_9700_M6785407D2052_9700
349076857,W58RGZ24F0225,DEFENSE SYSTEMS AND SOLUTIONS,2024-04-25,2026-04-18,8801850.0,,CONT_AWD_W58RGZ24F0225_9700_W58RGZ18D0001_9700
353430426,SPRHA125F0104,GOODRICH CORPORATION,2025-09-10,2027-10-06,8663791.29,,CONT_AWD_SPRHA125F0104_9700_SPE4AX18D9416_9700
291390373,72044021C00002,VINA E&C INVESTMENT AND CONSTRUCTION JSC,2021-02-19,2023-07-31,8559999.0,,CONT_AWD_72044021C00002_7200_-NONE-_-NONE-
272318963,0003,CANADIAN COMMERCIAL CORPORATION,2002-10-02,2003-09-30,8430279.89,,CONT_AWD_0003_9700_F1162601D0002_9700
293251924,B001,MERCURY AIR CENTER-LOS ANGELES INC,2010-05-01,2014-03-31,8376373.48,,CONT_AWD_B001_9700_SP060010D0048_9700
349657340,W9126G16C0002,"ORION MARINE CONSTRUCTION, INC.",2015-10-19,2016-04-29,8354459.5,,CONT_AWD_W9126G16C0002_9700_-NONE-_-NONE-
291239694,70RDAD22FC0000123,DELOITTE CONSULTING LLP,2022-09-30,2025-03-29,7946402.29,,CONT_AWD_70RDAD22FC0000123_7001_70B04C19A00000003_7014
298571871,FA865012C6357,PARALLAX ADVANCED RESEARCH CORP,2012-08-10,2017-01-16,7898849.0,,CONT_AWD_FA865012C6357_9700_-NONE-_-NONE-
347657192,VA24016E0032,MCKESSON CORPORATION,2015-10-01,2015-10-31,7691729.31,,CONT_AWD_VA24016E0032_3600_VA797P12D0001_3600
273019281,0012,SPECTRUM COMM INC.,2011-01-04,2013-01-03,7617343.1,,CONT_AWD_0012_9700_FA852808D0001_9700
276992993,1075,"ATLANTIC DIVING SUPPLY, INC.",2013-08-23,2014-01-28,7586400.32,,CONT_AWD_1075_9700_SPM8EG08D0005_9700
306485621,HC102819F0816,MARSHALL COMMUNICATIONS CORP,2019-07-26,2021-10-23,7485044.87,,CONT_AWD_HC102819F0816_9700_NNG15SD82B_8000
298229784,FA489017F5006,"L3HARRIS GLOBAL COMMUNICATIONS, INC.",2017-09-07,2018-08-31,7470445.81,,CONT_AWD_FA489017F5006_9700_FA489016D0027_9700
306544797,HDTRA122F0015,"APPLIED RESEARCH ASSOCIATES, INC.",2022-03-11,2025-12-02,7467549.8,,CONT_AWD_HDTRA122F0015_9700_HDTRA114D0003_9700
307334694,HSBP1009F28794,MERIDIAN KNOWLEDGE SOLUTIONS LLC,2009-09-30,2015-07-31,7412001.82,,CONT_AWD_HSBP1009F28794_7014_GS02F0006J_4730
273549365,0029,MCRAE INDUSTRIES INC,2010-09-17,2012-01-26,7406028.0,,CONT_AWD_0029_9700_SPM1C107D1521_9700
350493645,W91RUS25C0002,TRACE SYSTEMS INC.,2024-12-01,2025-11-30,7350937.22,,CONT_AWD_W91RUS25C0002_9700_-NONE-_-NONE-
296727416,DOC43PAPT0802042,THE DIALOG CORPORATION (0270),2007-12-03,2008-10-31,7175600.0,,CONT_AWD_DOC43PAPT0802042_1344_LOC04C7019_9700
277271905,1204,TYSON FRESH MEATS INC,2012-04-01,2012-04-30,7013597.99,,CONT_AWD_1204_9700_HDEC0208D0005_9700
291243502,70RFPW20FRWA00018,TRIPLE CANOPY INC,2020-06-01,2020-09-30,6762787.21,,CONT_AWD_70RFPW20FRWA00018_7001_70RFPW18DWA000002_7001
307221169,HQ003412C0023,"LEIDOS, INC.",2012-04-19,2017-04-18,6757135.32,,CONT_AWD_HQ003412C0023_9700_-NONE-_-NONE-
309851216,N0017399C2023,THE KEYW CORPORATION,1999-03-25,2007-12-31,6737522.72,,CONT_AWD_N0017399C2023_9700_-NONE-_-NONE-
295517440,DEDT0013613,"IMG - CROWN ENERGY SERVICES JOINT VENTURE, LLC",2017-07-20,2020-11-02,6698531.46,,CONT_AWD_DEDT0013613_8900_DEEI0002951_8900
296457073,DJJ23120011,WEST PUBLISHING CORPORATION,2015-10-01,2016-09-30,6606660.0,,CONT_AWD_DJJ23120011_1501_DJJ12C2312_1501
343698687,TMHQ17T0002,"PRIORITY FULFILLMENT SERVICES, INC.",2016-10-31,2017-09-30,6520307.58,,CONT_AWD_TMHQ17T0002_2044_TMHQ13C0073_2044
277246523,1202,COAST PRODUCE COMPANY,2012-02-01,2012-02-29,6478933.5,,CONT_AWD_1202_9700_HDEC0207D0004_9700
349037942,W56HZV10C0256,GENERAL DYNAMICS LAND SYSTEMS INC.,2010-03-11,2011-12-31,6469322.0,,CONT_AWD_W56HZV10C0256_9700_-NONE-_-NONE-
273826299,0047,NATIONAL INDUSTRIES FOR THE BLIND,2009-01-16,2010-11-16,6446061.0,,CONT_AWD_0047_9700_SP010005D0344_9700
292667509,AG3J14120207211,STARKIST CO,2010-05-05,2011-03-31,6412828.8,,CONT_AWD_AG3J14120207211_12K2_-NONE-_-NONE-
349160576,W900KK14F0003,SAAB INC,2013-12-20,2018-12-31,6376905.0,,CONT_AWD_W900KK14F0003_9700_GS03F5111C_4730
291016872,68HERH22F0362,"HYDROGEOLOGIC, INC.",2022-09-28,2028-09-29,6337268.05,,CONT_AWD_68HERH22F0362_6800_68HERH19D0010_6800
274763605,0145,"COINS 'N THINGS, INC.",2011-05-09,2030-05-30,6284444.06,,CONT_AWD_0145_2044_TMHQ10C0044_2044
298571391,FA865011C7183,NORTHROP GRUMMAN SYSTEMS CORPORATION,2011-09-29,2015-02-22,6281354.0,,CONT_AWD_FA865011C7183_9700_-NONE-_-NONE-
310924990,N6523623F0303,HII FLEET SUPPORT GROUP LLC,2025-07-18,2025-07-18,6224360.06,,CONT_AWD_N6523623F0303_9700_N0003919D0020_9700
349069308,W58RGZ06C0146,BREEZE-EASTERN LLC,2006-05-05,2007-12-10,6214661.6,,CONT_AWD_W58RGZ06C0146_9700_-NONE-_-NONE-
343447696,SX01,GPC CONSOLIDATED REPORTING,2010-10-01,2011-09-30,6174769.0,,CONT_AWD_SX01_9700_FA711511D9002_9700
298612880,FA877314C0039,QIVLIQ COMMERCIAL GROUP LLC,2014-06-30,2015-06-29,6157043.84,,CONT_AWD_FA877314C0039_9700_-NONE-_-NONE-
306317836,H9224125F0007,"L3HARRIS TECHNOLOGIES, INC.",2024-12-12,2026-04-13,6133886.86,,CONT_AWD_H9224125F0007_9700_H9224120D0001_9700
305318990,GSQ1014EC0026,"ADVANCED PROGRAMS, INC.",2014-09-09,2015-01-09,6052524.0,,CONT_AWD_GSQ1014EC0026_4732_GS35F0109P_4730
279005105,2031JG22F30464,"COINS 'N THINGS, INC.",2021-11-29,2021-12-03,6040526.57,,CONT_AWD_2031JG22F30464_2044_TMHQ10C0044_2044
275172786,0222,URS FEDERAL SERVICES INC.,2008-07-18,2010-01-25,5994785.3,,CONT_AWD_0222_9700_DAAB0703DB010_9700
308943819,KZ02,RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,2014-10-24,2017-05-31,5917000.0,,CONT_AWD_KZ02_9700_W15P7T13DC104_9700
277361023,123J1420C1947,SUN-MAID GROWERS OF CALIFORNIA,2020-05-15,2020-09-30,5905011.48,,CONT_AWD_123J1420C1947_12K2_-NONE-_-NONE-
310571498,N4033925FH163,S.C.A. - SHIPPING CONSULTANTS ASSOCIATED LTD.,2024-10-09,2025-02-25,5901120.32,,CONT_AWD_N4033925FH163_9700_N6817121D0028_9700
272457912,0004,ENGILITY LLC,2010-09-13,2011-09-13,5876436.89,,CONT_AWD_0004_9700_N6523610D3810_9700
292604183,AG3144K170261,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2017-09-01,2018-05-10,5870688.37,,CONT_AWD_AG3144K170261_1205_AG3144B170026_1205
274175056,0073,EXXON MOBIL CORPORATION,2014-09-17,2014-10-10,5830524.0,,CONT_AWD_0073_9700_SP060014D0480_9700
349701215,W9127S10C0028,MCGOLDRICK CONSTRUCTION SERVICES CORPORATION,2010-06-28,2013-08-09,5791270.0,,CONT_AWD_W9127S10C0028_9700_-NONE-_-NONE-
279003190,2031JG20F10325,"A-MARK PRECIOUS METALS, INC.",2020-09-01,2020-09-09,5770324.55,,CONT_AWD_2031JG20F10325_2044_TMHQ10C0040_2044
280087431,36C24621C0095,ADVON CORPORATION,2021-10-18,2024-01-31,5698853.9,,CONT_AWD_36C24621C0095_3600_-NONE-_-NONE-
307252242,HQ072719F4001,INTERNATIONAL BUSINESS MACHINES CORPORATION,2019-05-22,2020-02-29,5672783.34,,CONT_AWD_HQ072719F4001_9700_HQ072719D4000_9700
274286468,0089,GSD&M LLC,2014-09-23,2015-08-31,5539413.0,,CONT_AWD_0089_9700_FA300208D0019_9700
272637516,0006,"CACI NSS, LLC",2012-01-11,2017-01-10,5533889.48,,CONT_AWD_0006_9700_H9222211D0021_9700
279006314,2031JG23F30679,"COINS 'N THINGS, INC.",2023-04-17,2023-04-25,5520318.42,,CONT_AWD_2031JG23F30679_2044_TMHQ10C0044_2044
334748537,SPE60223FW366,BP PRODUCTS NORTH AMERICA INC.,2023-07-06,2023-07-27,5472978.0,,CONT_AWD_SPE60223FW366_9700_SPE60222D0499_9700
309958718,N0018908CZ053,"COLOR-AD, INC.",2008-07-09,2010-02-05,5314662.0,,CONT_AWD_N0018908CZ053_9700_-NONE-_-NONE-
273821996,0047,RAYTHEON COMPANY,2006-05-26,2009-09-30,5258996.04,,CONT_AWD_0047_9700_F1962803D0015_9700
306654560,HHSD2002017F96122,DELOITTE CONSULTING LLP,2017-09-20,2020-09-19,5256651.8,,CONT_AWD_HHSD2002017F96122_7523_GS00F0028Y_4732
281083927,47QFLA22F0187,LA JOLLA LOGIC LLC,2022-08-12,2026-08-11,5241227.3,,CONT_AWD_47QFLA22F0187_4732_47QFLA22D0003_4732
310970455,N6600119F0187,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2018-12-20,2022-12-21,5238784.71,,CONT_AWD_N6600119F0187_9700_N6600118D0174_9700
278750460,19AQMM24C0078,G4S ESTONIA JV,2024-11-01,2026-10-31,5166469.63,,CONT_AWD_19AQMM24C0078_1900_-NONE-_-NONE-
273476089,0026,PERATON INC.,2006-04-26,2007-05-30,5164395.8,,CONT_AWD_0026_9700_FA877104D0003_9700
277587349,1305M225F0191,TERRASOND LIMITED,2025-05-27,2026-01-31,5093917.13,,CONT_AWD_1305M225F0191_1330_1305M225D0009_1330
273065340,0013,"GRUNLEY/GOEL JV, LLC",2007-09-30,2008-06-26,5014835.0,,CONT_AWD_0013_9700_N4008006D0004_9700
278337187,15M10320PA4100221,THE NATIONAL CENTER FOR MISSING AND EXPLOITED CHILDREN,2020-09-21,2025-09-30,5006844.52,,CONT_AWD_15M10320PA4100221_1544_-NONE-_-NONE-
272840789,0009,NORTHROP GRUMMAN SYSTEMS CORPORATION,2008-05-05,2009-05-04,4999969.0,,CONT_AWD_0009_9700_FA875006D0026_9700
273810798,0046,"LEIDOS, INC.",2009-01-01,2012-12-31,4987636.67,,CONT_AWD_0046_9700_FA489007D0007_9700
348984688,W519TC23F0408,BAE SYSTEMS ORDNANCE SYSTEMS INC,2023-09-01,2025-12-31,4946221.64,,CONT_AWD_W519TC23F0408_9700_W52P1J11G0002_9700
297122347,DU100I15T00012,"SPRY METHODS, INC.",2015-06-12,2017-11-11,4940111.22,,CONT_AWD_DU100I15T00012_8600_GS06F0679Z_4732
272678459,0006,"IAP WORLDWIDE SERVICES, INC",2011-04-27,2011-05-31,4928808.9,,CONT_AWD_0006_9700_W52P1J11D0005_9700
272779163,0008,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2010-08-20,2012-02-22,4856271.59,,CONT_AWD_0008_9700_HTC71109D0004_9700
349424417,W911SF19F0100,"SYSTEM STUDIES & SIMULATION, INC.",2019-09-30,2024-08-27,4851066.29,,CONT_AWD_W911SF19F0100_9700_W911S019D0007_9700
279003285,2031JG20F30154,"COINS 'N THINGS, INC.",2020-06-25,2020-07-01,4818250.59,,CONT_AWD_2031JG20F30154_2044_TMHQ10C0044_2044
273547458,0029,PLACID REFINING COMPANY LLC,2014-08-07,2014-09-01,4784208.24,,CONT_AWD_0029_9700_SP060014D0477_9700
291653927,75N98025F90006,CARAHSOFT TECHNOLOGY CORP,2024-12-09,2025-12-08,4762155.29,,CONT_AWD_75N98025F90006_7529_47QTCA24A0002_4732
293014565,AGEODVVEPD05730,ADVOCACY AND RESOURCES CORPORATION (ARC),2008-06-04,2008-08-13,4757823.2,,CONT_AWD_AGEODVVEPD05730_12D2_-NONE-_-NONE-
272180213,0002,"HEC/TOBYHANNA ENERGY PROJECT, INC.",2004-09-30,2009-09-30,4742570.11,,CONT_AWD_0002_9700_DACA8703D0031_9700
279970240,36C10B24C0006,R.S. MEANS COMPANY LLC,2024-02-13,2027-02-14,4726400.0,,CONT_AWD_36C10B24C0006_3600_-NONE-_-NONE-
349663713,W9127805C0019,CASA COMERCIAL MATHEWS SA DE CV,2005-03-28,2010-09-30,4696319.57,,CONT_AWD_W9127805C0019_9700_-NONE-_-NONE-
279021255,2031ZA25F00577,DOMESTIC AWARDEES (UNDISCLOSED),2025-10-01,2026-09-30,4660500.0,,CONT_AWD_2031ZA25F00577_2041_2031ZA21D00024_2041
298013256,FA440719FA288,IMMIXTECHNOLOGY INC,2019-09-27,2019-10-30,4638204.75,,CONT_AWD_FA440719FA288_9700_FA873213D0018_9700
351929335,SPE8EC25F0921,CATERPILLAR INC,2025-08-12,2026-07-31,4616269.0,,CONT_AWD_SPE8EC25F0921_9700_SPE8EC23D0002_9700
272120398,0001,"HONEYWELL INTERNATIONAL, INC",2018-04-27,2019-08-27,4608711.25,,CONT_AWD_0001_9700_SPRDL118D0074_9700
312223339,SD16,"BOEING AEROSPACE OPERATIONS, INC.",2004-09-28,2009-09-30,4592759.72,,CONT_AWD_SD16_9700_F0960301D0213_9700
341265280,SPE8EM23F10QR,"ATLANTIC DIVING SUPPLY, INC.",2023-08-28,2024-06-18,4537500.0,,CONT_AWD_SPE8EM23F10QR_9700_SPE8EJ21D0026_9700
291529130,75FCMC23F0081,"NOVITAS SOLUTIONS, INC.",2023-09-09,2026-09-08,4526620.13,,CONT_AWD_75FCMC23F0081_7530_GS23F027CA_4732
311444231,NNX16CA02T,"REI SYSTEMS, INC.",2016-04-01,2021-03-31,4519083.54,,CONT_AWD_NNX16CA02T_8000_NNX16CA01C_8000
291183920,70B04C22F00000489,PERATON INC.,2022-06-10,2023-06-09,4497614.59,,CONT_AWD_70B04C22F00000489_7014_47QTCK18D0011_4732
353957439,W9127825FA288,"WOOLPERT, INC.",2025-10-01,2026-10-01,4496585.4,,CONT_AWD_W9127825FA288_9700_W9127824D0010_9700
291016322,68HERH21F0116,"ICF INCORPORATED, L.L.C.",2021-02-19,2024-03-14,4473946.72,,CONT_AWD_68HERH21F0116_6800_EPW12020_6800
307912758,HTC71121F1672,"LYNDEN AIR CARGO, LLC",2021-02-26,2022-09-30,4469105.85,,CONT_AWD_HTC71121F1672_9700_HTC71118DCC47_9700
272975136,0011,"POLARIS ALPHA, LLC",2005-09-28,2011-08-26,4419634.83,,CONT_AWD_0011_9700_FA875004D0008_9700
276107983,0543,"MCCANN-ERICKSON USA, INC.",2017-02-03,2018-02-02,4413799.08,,CONT_AWD_0543_9700_W9124D11D0036_9700
279027271,2032H523C00024,"NTVI SOLUTIONS, LLC",2023-04-01,2024-09-30,4382627.12,,CONT_AWD_2032H523C00024_2050_-NONE-_-NONE-
272418727,0003,BAE SYSTEMS INFORMATION TECHNOLOGY LIMITED LIABILITY COMPANY,2008-08-25,2009-09-30,4374567.1,,CONT_AWD_0003_9700_W91RUS06D0009_9700
274031521,0061,BLACK & VEATCH SPECIAL PROJECTS CORP.,2011-09-16,2017-06-28,4370886.05,,CONT_AWD_0061_6800_EPS40902_6800
277739994,140A1619F0269,SEALASKA CONSTRUCTORS LLC,2019-08-29,2021-06-25,4363297.24,,CONT_AWD_140A1619F0269_1450_140A1618D0007_1450
298434710,FA820108F0003,IHS GLOBAL INC,2008-01-07,2013-06-30,4345492.78,,CONT_AWD_FA820108F0003_9700_LC07D7086_0300
279008219,2031JG25F51088,STONEX FINANCIAL LTD,2024-10-22,2024-10-31,4279735.17,,CONT_AWD_2031JG25F51088_2044_2031JG20D00010_2044
272294078,0002,"CHUGACH GOVERNMENT SERVICES, INC.",2009-09-25,2010-12-17,4254740.25,,CONT_AWD_0002_9700_W912HN08D0050_9700
272332308,0003,ENGILITY LLC,2015-06-30,2017-01-21,4062157.59,,CONT_AWD_0003_9700_M6785413D0210_9700
348039145,VA25112J0093,WASHINGTON-HARRIS GROUP INC.,2011-10-01,2014-02-19,4057426.28,,CONT_AWD_VA25112J0093_3600_V797P4727A_3600
349216993,W9115121F0206,SAWTST LLC,2021-05-20,2022-04-19,4049654.65,,CONT_AWD_W9115121F0206_9700_W9115116D0007_9700
272294309,0002,"BRISTOL GENERAL CONTRACTORS, LLC",2016-09-30,2018-04-05,4044784.54,,CONT_AWD_0002_9700_W912HP15D0007_9700
278338226,15M10419FA4100088,"PROJECT SUPPORT SERVICES, INC.",2019-10-01,2020-12-31,4028684.1,,CONT_AWD_15M10419FA4100088_1544_DJM15A41G0004_1544
334735364,SPE60220FF899,BP PRODUCTS NORTH AMERICA INC.,2019-12-02,2019-12-16,4025364.0,,CONT_AWD_SPE60220FF899_9700_SPE60219D0462_9700
307918378,HTC71122F9042,WESTERN GLOBAL AIRLINES INC,2021-07-01,2021-09-30,4007315.81,,CONT_AWD_HTC71122F9042_9700_HTC71119DC026_9700
276448077,0727,"COINS 'N THINGS, INC.",2015-09-08,2015-09-18,4002477.66,,CONT_AWD_0727_2044_TMHQ10C0044_2044
277587364,1305M225F0210,"KEYSTONE OCEAN SERVICES, INC.",2025-07-01,2026-06-30,4000000.0,,CONT_AWD_1305M225F0210_1330_1305M223DNMAN0018_1330
274211210,0078,"KRATOS DEFENSE & ROCKET SUPPORT SERVICES, INC.",2007-09-21,2009-08-19,3999999.0,,CONT_AWD_0078_9700_N6600103D5002_9700
